gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,service_count,monthly_to_total_ratio,tenure_bucket,has_support_services,charge_per_service
1,0,1,1,43,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,104.3,4451.85,False,False,True,False,True,False,False,True,False,False,6.0,0.02342320087135205,2,1,14.9
1,0,0,0,70,0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,48.4,3442.8,False,True,False,True,False,False,True,False,False,False,4.0,0.014054242406643823,3,1,9.68
1,1,1,1,71,1,,,,,,,2,0,19.8,1388.45,True,False,False,False,False,True,False,True,False,False,1,0.014250242901867646,3,0,9.9
1,0,1,1,44,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,92.95,4122.9,True,False,False,False,True,False,True,False,False,False,4.0,0.022539343825020007,2,0,18.59
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.7,140.7,True,False,False,False,True,False,False,True,False,False,1.0,0.4989414255469302,0,0,35.35
0,0,0,0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,77.95,305.55,False,False,True,False,True,False,True,False,False,False,3.0,0.2542815201435329,0,0,19.4875
0,0,0,1,3,1,1.0,0.0,0.0,1.0,0.0,0.0,0,1,55.1,154.65,True,False,False,True,False,False,False,False,False,True,3.0,0.35399935753292644,0,1,13.775
0,1,0,0,28,1,0.0,1.0,1.0,1.0,0.0,0.0,0,0,64.45,1867.6,False,False,True,True,False,False,True,False,False,False,5.0,0.03449106282778551,2,1,10.741666666666667
1,0,1,0,29,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,75.3,2263.4,True,False,False,False,True,False,False,True,False,False,2.0,0.03325384207737149,2,0,25.099999999999998
1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.05,70.05,True,False,False,False,True,False,False,False,True,False,1.0,0.9859254046446164,0,0,35.025
1,1,0,0,9,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,99.45,919.4,False,False,True,False,True,False,False,True,False,False,5.0,0.10805084745762712,0,0,16.575
1,0,0,0,71,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,108.05,7532.15,False,False,True,False,True,False,False,False,True,False,7.0,0.014343269415848616,3,1,13.50625
1,0,1,0,41,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,73.0,3001.2,False,False,True,True,False,False,False,False,True,False,5.0,0.024315501965225503,2,0,12.166666666666666
1,0,1,0,56,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0,100.3,5614.45,False,False,True,False,True,False,False,True,False,False,5.0,0.01786143585999341,3,0,16.716666666666665
0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,25.7,25.7,False,True,False,True,False,False,False,False,False,True,0.0,0.9625468164794008,0,0,25.7
0,0,0,0,52,0,1.0,1.0,0.0,1.0,0.0,0.0,2,0,39.1,1982.1,False,True,False,True,False,False,False,False,False,True,3.0,0.019716605314910998,3,1,9.775
0,0,0,0,67,1,1.0,1.0,1.0,0.0,1.0,0.0,0,1,102.95,6886.25,False,False,True,False,True,False,False,True,False,False,6.0,0.014947910994954445,3,1,14.707142857142857
0,0,0,0,29,1,,,,,,,2,0,19.4,554.25,True,False,False,False,False,True,False,False,False,True,1,0.03493921656911301,2,0,9.7
0,0,0,0,42,1,1.0,1.0,0.0,1.0,0.0,1.0,1,1,67.7,2882.25,True,False,False,True,False,False,False,False,False,True,5.0,0.023480447411774907,2,1,11.283333333333333
0,0,0,0,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,50.15,762.25,True,False,False,True,False,False,False,False,True,False,2.0,0.06570586308548967,1,1,16.716666666666665
1,0,0,0,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,31.1,419.7,False,True,False,True,False,False,False,False,False,True,1.0,0.0739244116947944,1,0,15.55
0,1,0,0,18,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,74.7,1294.6,True,False,False,False,True,False,False,False,True,False,2.0,0.057656684161778333,1,0,24.900000000000002
1,1,0,0,12,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,99.45,1200.15,False,False,True,False,True,False,False,False,True,False,5.0,0.08279565416475877,0,0,16.575
1,0,0,0,39,1,,,,,,,1,0,19.9,791.15,True,False,False,False,False,True,False,False,False,True,1,0.02512150476551158,2,0,9.95
1,0,1,1,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.75,2347.9,True,False,False,False,True,False,True,False,False,False,1.0,0.029694750734386308,2,0,34.875
1,0,0,0,62,0,1.0,1.0,1.0,1.0,0.0,0.0,2,1,43.7,2618.3,False,True,False,True,False,False,True,False,False,False,4.0,0.01668384682930554,3,1,8.74
1,0,0,0,1,1,,,,,,,0,0,20.95,20.95,True,False,False,False,False,True,True,False,False,False,1,0.9544419134396356,0,0,10.475
1,1,0,0,45,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0,62.7,2791.5,True,False,False,True,False,False,False,True,False,False,4.0,0.022452999104744853,2,1,12.540000000000001
1,0,0,0,16,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,80.55,1248.9,False,False,True,False,True,False,False,False,False,True,3.0,0.06444515561244898,1,0,20.1375
1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,62.8,62.8,True,False,False,True,False,False,False,False,False,True,3.0,0.9843260188087775,0,0,15.7
1,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,92.0,6782.15,False,False,True,True,False,False,False,True,False,False,8.0,0.013563020130765206,3,1,10.222222222222221
1,0,1,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,35.15,99.75,False,True,False,True,False,False,False,False,True,False,1.0,0.3488833746898263,0,0,17.575
0,0,0,0,29,1,1.0,0.0,1.0,1.0,0.0,0.0,1,0,58.0,1734.5,True,False,False,True,False,False,False,True,False,False,4.0,0.033419763756842406,2,1,11.6
1,0,1,1,15,1,,,,,,,1,0,19.65,332.65,True,False,False,False,False,True,False,False,False,True,1,0.05889405065188071,1,0,9.825
1,1,1,1,68,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,107.15,7379.8,False,False,True,False,True,False,False,True,False,False,6.0,0.014517396488185563,3,1,15.307142857142859
0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,56.05,0.0,False,True,False,True,False,False,False,True,False,False,5.0,56.05,0,1,9.341666666666667
0,1,1,1,22,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,85.35,1961.6,False,False,True,False,True,False,True,False,False,False,3.0,0.04348822989911342,1,0,21.3375
1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,84.5,84.5,False,False,True,False,True,False,False,False,True,False,3.0,0.9883040935672515,0,0,21.125
0,0,0,0,45,1,1.0,0.0,0.0,1.0,0.0,1.0,2,0,73.55,3349.1,False,False,True,True,False,False,False,False,False,True,5.0,0.021954568520342676,2,1,12.258333333333333
0,0,0,0,26,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,88.8,2274.35,True,False,False,False,True,False,True,False,False,False,3.0,0.03902696288483091,2,0,22.2
1,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,91.95,6614.9,False,False,True,True,False,False,False,True,False,False,8.0,0.013898335827325081,3,1,10.216666666666667
1,0,1,0,67,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,111.3,7567.2,False,False,True,False,True,False,True,False,False,False,7.0,0.014706270975925584,3,1,13.9125
1,0,0,0,10,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,95.25,1021.55,False,False,True,False,True,False,False,False,True,False,5.0,0.09314947924306881,0,0,15.875
1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,89.9,89.9,True,False,False,False,True,False,False,False,True,False,3.0,0.988998899889989,0,0,22.475
1,0,1,0,51,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,30.05,1529.45,False,True,False,True,False,False,False,True,False,False,1.0,0.01963474794994936,3,0,15.025
1,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,93.3,93.3,False,False,True,False,True,False,False,False,True,False,4.0,0.9893955461293743,0,0,18.66
1,0,1,0,56,1,,,,,,,2,1,25.15,1327.15,False,False,True,False,False,True,False,True,False,False,2,0.01893611414373376,3,0,8.383333333333333
0,0,1,1,72,1,1.0,1.0,0.0,0.0,1.0,0.0,2,1,95.9,6954.15,False,False,True,False,True,False,True,False,False,False,5.0,0.013788343889060625,3,1,15.983333333333334
1,0,0,0,10,1,,,,,,,0,1,24.0,226.55,False,False,True,False,False,True,False,False,True,False,2,0.1054713249835201,0,0,8.0
1,0,0,0,22,1,,,,,,,1,0,20.3,475.1,True,False,False,False,False,True,False,False,False,True,1,0.042638101239235456,1,0,10.15
0,0,0,0,5,1,,,,,,,0,0,20.55,96.1,True,False,False,False,False,True,False,True,False,False,1,0.21163748712667355,0,0,10.275
1,1,1,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,77.9,2351.45,False,False,True,False,True,False,False,False,False,True,2.0,0.03311441263363728,2,0,25.96666666666667
1,0,0,0,44,0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,53.95,2375.4,False,True,False,True,False,False,False,False,False,True,4.0,0.022702407002188184,2,0,10.790000000000001
1,0,0,0,18,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,101.3,1794.65,True,False,False,False,True,False,False,True,False,False,5.0,0.056414111881491376,1,0,16.883333333333333
0,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,44.3,89.3,True,False,False,True,False,False,False,False,True,False,1.0,0.49058693244739754,0,0,22.15
0,0,0,0,54,0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,44.1,2369.7,False,True,False,True,False,False,True,False,False,False,3.0,0.018602100645379004,3,1,11.025
0,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,94.4,94.4,True,False,False,False,True,False,False,False,True,False,4.0,0.989517819706499,0,0,18.880000000000003
1,0,1,1,70,1,,,,,,,2,0,20.35,1458.1,True,False,False,False,False,True,False,True,False,False,1,0.013946953601535195,3,0,10.175
0,1,0,0,10,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,84.6,865.55,True,False,False,False,True,False,False,True,False,False,3.0,0.09762852691708498,0,0,21.15
1,0,1,1,29,1,1.0,0.0,0.0,0.0,1.0,1.0,0,0,94.65,2649.15,True,False,False,False,True,False,False,True,False,False,4.0,0.03571495953059261,2,1,18.93
1,1,0,0,9,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,100.5,918.6,False,False,True,False,True,False,False,False,True,False,5.0,0.10928664636798607,0,0,16.75
1,0,0,1,60,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,84.95,4984.85,False,False,True,True,False,False,False,False,True,False,7.0,0.0170382181573854,3,1,10.61875
0,0,0,0,27,1,0.0,0.0,1.0,1.0,0.0,1.0,0,1,89.2,2383.6,True,False,False,False,True,False,False,False,True,False,4.0,0.03740669294640611,2,1,17.84
1,0,1,1,42,1,,,,,,,2,0,19.35,867.3,True,False,False,False,False,True,False,False,False,True,1,0.02228492456524243,2,0,9.675
1,0,1,1,64,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,91.8,5960.5,False,False,True,False,True,False,False,False,True,False,5.0,0.015398809024574352,3,1,15.299999999999999
1,0,1,1,65,1,,,,,,,2,0,24.75,1715.1,False,False,True,False,False,True,False,True,False,False,2,0.014422236466406387,3,0,8.25
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.15,123.8,True,False,False,False,True,False,False,False,True,False,1.0,0.562099358974359,0,0,35.075
0,0,0,0,68,0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,44.95,3085.35,False,True,False,True,False,False,False,False,True,False,3.0,0.014564129149318776,3,1,11.2375
0,1,1,0,70,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,113.0,7987.6,False,False,True,False,True,False,False,True,False,False,8.0,0.014145156848509125,3,1,12.555555555555555
1,1,0,0,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,72.95,3829.75,False,False,True,False,True,False,True,False,False,False,2.0,0.019043268289499447,3,0,24.316666666666666
1,0,1,1,68,1,0.0,1.0,0.0,1.0,0.0,1.0,2,0,70.8,4859.95,False,False,True,True,False,False,False,True,False,False,5.0,0.0145650541560806,3,1,11.799999999999999
0,0,1,0,70,1,,,,,,,2,0,19.45,1303.5,True,False,False,False,False,True,True,False,False,False,1,0.014909927175162898,3,0,9.725
0,0,0,0,67,1,1.0,1.0,0.0,1.0,0.0,0.0,1,0,60.5,3870.0,True,False,False,True,False,False,False,True,False,False,4.0,0.01562903642469646,3,1,12.1
1,0,1,1,28,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,85.45,2289.9,True,False,False,False,True,False,False,False,True,False,3.0,0.03729975118948885,2,0,21.3625
1,0,0,0,24,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,84.85,2048.8,False,False,True,False,True,False,True,False,False,False,4.0,0.041394282369011604,1,0,16.97
0,0,1,0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0,1,80.15,194.55,True,False,False,False,True,False,False,False,True,False,3.0,0.40986959856814115,0,1,20.0375
0,0,1,1,68,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,78.45,5333.35,False,False,True,True,False,False,False,False,True,False,7.0,0.014706571559796414,3,1,9.80625
1,0,1,0,58,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,86.1,4890.5,False,False,True,True,False,False,False,False,True,False,7.0,0.01760196258816314,3,1,10.7625
0,0,1,0,25,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,104.95,2566.5,False,False,True,False,True,False,True,False,False,False,6.0,0.0408763388510224,2,1,14.992857142857144
1,0,0,0,10,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,35.75,389.8,False,True,False,True,False,False,False,False,True,False,2.0,0.09147901740020471,0,1,11.916666666666666
0,0,1,1,56,1,0.0,1.0,1.0,1.0,0.0,1.0,1,1,99.75,5608.4,False,False,True,False,True,False,False,True,False,False,6.0,0.017782650550861055,3,1,14.25
1,0,1,0,31,1,1.0,1.0,0.0,1.0,0.0,0.0,0,1,90.55,2929.75,False,False,True,False,True,False,False,True,False,False,5.0,0.030896528192442207,2,1,15.091666666666667
0,0,0,1,63,1,,,,,,,2,0,19.5,1215.1,True,False,False,False,False,True,False,True,False,False,1,0.01603486555381959,3,0,9.75
1,0,0,0,22,1,0.0,1.0,0.0,1.0,0.0,0.0,1,1,55.15,1193.05,True,False,False,True,False,False,False,True,False,False,3.0,0.04618734558854319,1,1,13.7875
0,0,1,1,7,1,,,,,,,1,0,20.65,134.05,True,False,False,False,False,True,False,False,False,True,1,0.15290633098852274,0,0,10.325
0,1,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,55.8,2109.35,False,True,False,True,False,False,False,False,True,False,4.0,0.026441111663942,2,1,11.16
1,0,0,0,54,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,79.85,4308.25,False,False,True,False,True,False,True,False,False,False,3.0,0.01852990659627545,3,0,19.9625
0,0,0,0,43,1,,,,,,,2,1,25.7,1188.2,False,False,True,False,False,True,False,True,False,False,2,0.02161116717120753,2,0,8.566666666666666
0,0,1,0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,91.5,242.95,False,False,True,False,True,False,False,True,False,False,4.0,0.3750768600122976,0,0,18.3
0,1,0,0,14,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0,78.85,1043.8,True,False,False,False,True,False,False,False,True,False,3.0,0.07546898928024502,1,1,19.7125
1,0,1,1,1,1,,,,,,,1,0,19.65,19.65,True,False,False,False,False,True,False,False,False,True,1,0.9515738498789347,0,0,9.825
1,1,1,1,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,84.65,5683.6,False,False,True,False,True,False,False,False,True,False,4.0,0.014891109312880414,3,0,16.93
1,0,1,1,62,1,,,,,,,2,0,20.45,1297.35,True,False,False,False,False,True,True,False,False,False,1,0.01575076058073709,3,0,10.225
1,0,0,0,63,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0,90.45,5825.5,False,False,True,False,True,False,False,True,False,False,4.0,0.015523899425040762,3,0,18.09
1,0,1,1,29,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,80.1,2211.8,False,False,True,True,False,False,False,True,False,False,6.0,0.03619848156182212,2,0,11.442857142857141
0,0,1,1,29,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,87.8,2621.75,True,False,False,False,True,False,False,True,False,False,3.0,0.03347631303021637,2,0,21.95
0,0,0,0,23,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,44.95,996.85,False,True,False,True,False,False,False,False,True,False,2.0,0.0450468507290675,1,0,14.983333333333334
0,0,0,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,80.55,188.1,False,False,True,False,True,False,False,True,False,False,3.0,0.425965097831835,0,1,20.1375
0,0,0,0,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,80.0,624.6,True,False,False,False,True,False,True,False,False,False,2.0,0.1278772378516624,0,0,26.666666666666668
0,0,1,0,36,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,80.4,2937.65,True,False,False,False,True,False,False,False,True,False,2.0,0.02735950181205656,2,0,26.8
0,1,1,1,66,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,104.9,6891.45,False,False,True,False,True,False,False,False,True,False,6.0,0.015219551828449971,3,0,14.985714285714286
0,0,1,1,16,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,89.45,1430.25,True,False,False,False,True,False,False,True,False,False,4.0,0.062497816593886465,1,0,17.89
1,0,0,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2,1,61.9,0.0,False,False,True,True,False,False,True,False,False,False,5.0,61.9,0,1,10.316666666666666
1,1,1,1,65,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,85.75,5688.45,False,False,True,False,True,False,False,False,True,False,4.0,0.015071755617854099,3,1,17.15
0,1,0,0,49,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0,103.0,5166.2,False,False,True,False,True,False,True,False,False,False,7.0,0.01993342622697012,3,1,12.875
0,0,1,0,9,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,91.75,865.8,False,False,True,False,True,False,True,False,False,False,5.0,0.10584910013844025,0,1,15.291666666666666
1,0,1,0,29,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,85.8,2440.25,False,False,True,False,True,False,False,False,True,False,4.0,0.03514592933947772,2,0,17.16
0,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,76.4,76.4,True,False,False,False,True,False,False,False,False,True,2.0,0.9870801033591732,0,0,25.46666666666667
0,1,0,0,23,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,94.75,2293.6,True,False,False,False,True,False,False,False,True,False,4.0,0.041292600017432235,1,0,18.95
0,0,1,0,72,1,1.0,1.0,0.0,0.0,0.0,0.0,2,1,84.05,6052.25,False,False,True,False,True,False,True,False,False,False,4.0,0.013885103043819435,3,1,16.81
1,0,0,0,65,1,,,,,,,2,1,19.55,1218.65,True,False,False,False,False,True,False,True,False,False,1,0.01602918870167671,3,0,9.775
1,0,1,1,9,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,102.6,897.75,False,False,True,False,True,False,False,True,False,False,6.0,0.11415855354659249,0,0,14.657142857142857
0,1,1,0,27,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1,104.3,2867.75,False,False,True,False,True,False,True,False,False,False,6.0,0.03635729847494553,2,1,14.9
1,1,0,0,71,0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,56.45,3985.35,False,True,False,True,False,False,False,False,True,False,4.0,0.014160823811255913,3,1,11.290000000000001
0,0,1,1,24,1,,,,,,,2,1,19.7,494.05,True,False,False,False,False,True,False,False,False,True,1,0.03979396020603979,1,0,9.85
1,1,1,0,64,1,,,,,,,2,0,25.65,1740.8,False,False,True,False,False,True,False,True,False,False,2,0.014726145366861867,3,0,8.549999999999999
1,0,0,0,72,0,1.0,0.0,1.0,1.0,1.0,1.0,2,1,61.2,4390.25,False,True,False,True,False,False,False,True,False,False,5.0,0.013936806148590948,3,1,10.200000000000001
1,0,1,1,58,1,0.0,0.0,0.0,0.0,1.0,0.0,2,0,82.5,4828.05,False,False,True,False,True,False,True,False,False,False,3.0,0.017084105569418414,3,0,20.625
1,0,1,0,17,0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,54.6,934.8,False,True,False,True,False,False,False,False,True,False,4.0,0.05834580038469759,1,1,10.92
1,0,0,0,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,80.1,398.55,True,False,False,False,True,False,False,False,False,True,2.0,0.20047553497684895,0,0,26.7
1,0,1,1,61,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1,68.05,4158.25,True,False,False,True,False,False,True,False,False,False,5.0,0.016361122798581474,3,1,11.341666666666667
0,1,1,0,69,1,1.0,1.0,0.0,0.0,0.0,1.0,1,0,87.3,6055.55,True,False,False,False,True,False,False,True,False,False,4.0,0.014414146667657328,3,1,17.46
1,0,0,0,50,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,114.35,5791.1,False,False,True,False,True,False,False,True,False,False,8.0,0.01974240776229692,3,1,12.705555555555556
0,0,1,1,45,1,,,,,,,2,1,24.65,1171.3,False,False,True,False,False,True,False,True,False,False,2,0.021027040859848162,2,0,8.216666666666667
0,0,1,1,10,1,,,,,,,0,1,19.8,196.75,True,False,False,False,False,True,True,False,False,False,1,0.10012642225031607,0,0,9.9
1,0,1,0,29,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,84.45,2467.1,False,False,True,False,True,False,False,False,True,False,4.0,0.03421660386532151,2,1,16.89
0,1,1,0,66,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,105.95,6975.25,False,False,True,False,True,False,False,True,False,False,6.0,0.015187242429672102,3,1,15.135714285714286
0,0,1,0,12,1,,,,,,,2,1,20.05,264.55,True,False,False,False,False,True,False,False,True,False,1,0.0755036716249294,0,0,10.025
0,0,0,0,58,1,,,,,,,2,0,24.35,1423.85,False,False,True,False,False,True,False,True,False,False,2,0.01708951819489771,3,0,8.116666666666667
1,0,0,0,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,66.25,546.45,True,False,False,True,False,False,False,False,True,False,3.0,0.12101561786464517,0,0,16.5625
1,0,1,1,54,1,,,,,,,2,1,24.05,1230.9,False,False,True,False,False,True,True,False,False,False,2,0.01952268852991314,3,0,8.016666666666667
0,0,1,0,42,1,1.0,0.0,1.0,1.0,1.0,1.0,2,0,84.35,3571.6,False,False,True,True,False,False,False,True,False,False,7.0,0.023610255836085763,2,1,10.54375
1,0,0,1,38,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,99.25,3777.15,False,False,True,False,True,False,True,False,False,False,5.0,0.026269470508052884,2,0,16.541666666666668
1,0,0,0,12,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,84.45,1059.55,False,False,True,False,True,False,False,False,True,False,3.0,0.07962849464900289,0,0,21.1125
0,0,0,0,14,1,0.0,1.0,0.0,1.0,0.0,0.0,0,1,80.05,1112.3,True,False,False,False,True,False,False,True,False,False,3.0,0.07190335039971257,1,1,20.0125
0,0,1,1,68,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,88.0,6161.9,False,False,True,True,False,False,False,True,False,False,8.0,0.014278992032971491,3,1,9.777777777777779
0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,76.85,663.55,False,False,True,False,True,False,False,False,True,False,2.0,0.11564216387028817,0,0,25.616666666666664
1,0,1,1,6,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,83.55,477.55,True,False,False,False,True,False,False,True,False,False,3.0,0.17458990701076166,0,0,20.8875
1,0,1,0,67,1,1.0,1.0,0.0,0.0,0.0,1.0,1,1,90.6,6056.15,True,False,False,False,True,False,False,True,False,False,4.0,0.014957529531215175,3,1,18.119999999999997
0,1,1,0,52,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,106.5,5621.85,False,False,True,False,True,False,False,False,True,False,6.0,0.018940572841174848,3,0,15.214285714285714
1,0,1,0,40,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,80.0,3168.75,True,False,False,False,True,False,False,False,True,False,3.0,0.025238583484501934,2,0,20.0
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.95,69.95,True,False,False,False,True,False,False,False,False,True,1.0,0.9859055673009162,0,0,34.975
1,0,0,0,10,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,95.1,865.1,True,False,False,False,True,False,False,True,False,False,4.0,0.10980256321440941,0,1,19.02
0,0,1,0,42,1,,,,,,,2,0,25.25,1108.2,False,False,True,False,False,True,False,False,True,False,2,0.022764154345474213,2,0,8.416666666666666
1,1,0,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.3,1389.2,True,False,False,False,True,False,False,True,False,False,1.0,0.05128758452021292,1,0,35.65
1,0,0,0,46,1,,,,,,,2,0,19.95,907.05,True,False,False,False,False,True,False,False,True,False,1,0.021970155828423547,2,0,9.975
1,0,0,0,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,96.2,639.7,False,False,True,False,True,False,False,False,True,False,4.0,0.15014827532386452,0,0,19.240000000000002
1,0,1,1,70,1,,,,,,,2,0,25.15,1790.15,False,False,True,False,False,True,False,True,False,False,2,0.014041258409401779,3,0,8.383333333333333
0,1,0,0,66,1,1.0,0.0,0.0,0.0,1.0,1.0,2,1,102.4,6471.85,False,False,True,False,True,False,True,False,False,False,5.0,0.015819924762662505,3,1,17.066666666666666
1,0,1,1,16,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,90.8,1442.2,False,False,True,False,True,False,True,False,False,False,4.0,0.06291574279379157,1,0,18.16
0,0,1,1,22,1,,,,,,,2,0,25.25,555.4,False,False,True,False,False,True,False,True,False,False,2,0.04538102084831057,1,0,8.416666666666666
0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.65,69.65,True,False,False,False,True,False,False,False,True,False,1.0,0.9858457183297947,0,0,34.825
0,1,1,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,30.75,82.85,False,True,False,True,False,False,False,False,True,False,1.0,0.3667262969588551,0,0,15.375
0,1,0,0,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,55.6,580.8,False,False,True,True,False,False,False,False,True,False,3.0,0.09556548642145068,0,1,13.9
0,0,0,0,2,1,,,,,,,0,1,20.0,40.9,True,False,False,False,False,True,False,False,False,True,1,0.47732696897374705,0,0,10.0
1,0,0,0,17,1,1.0,0.0,0.0,0.0,1.0,1.0,0,0,93.85,1625.65,True,False,False,False,True,False,False,False,True,False,4.0,0.057695263271140065,1,1,18.77
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.1,70.1,True,False,False,False,True,False,False,False,True,False,1.0,0.9859353023909986,0,0,35.05
